Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Gastos gerais de fabricação	Custo da mão de obra - Item	Estado (Sigla) - Cliente (Pedido)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
25/03/2026	4648	NBM ENGENHARIA E CONSTRUCAO LTDA	100193.0014	BEBEDOURO FLUENTE PET GR R7016 FOSC MICR C/FILTRO	109	FUENTE	1,0000	0,0000	0,0000	3829,8942	04/05/2026	0,00	482,57	55,23	254,40	0,000000	1326,6000	0,0000	0,0000	SP	VENDEDOR INTERNO - 3	25/03/2026	CONSTRUTORAS/INCORPORADORAS
25/03/2026	4648	NBM ENGENHARIA E CONSTRUCAO LTDA	300010.0026	BANCO SARAH CT BC VERNIZ C/EMB	301	SARAH	5,0000	0,0000	0,0000	3234,4650	04/05/2026	0,00	1940,68	234,82	1081,61	0,000000	953,4977	0,0000	208,2600	SP	VENDEDOR INTERNO - 3	25/03/2026	CONSTRUTORAS/INCORPORADORAS
25/03/2026	4648	NBM ENGENHARIA E CONSTRUCAO LTDA	100058.0005	BICICLETARIO CAFE GR R7016 FOSC MICR	103	CAFE	2,0000	0,0000	0,0000	1117,6200	04/05/2026	0,00	281,64	32,23	148,47	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 3	25/03/2026	CONSTRUTORAS/INCORPORADORAS
25/03/2026	4650	ASSOCIACAO DO RESIDENCIAL ARAGUARI	200065.0052	BANCO BAILO C 1800 MM PR 9005 FM MAD REFL CASTA DECK C/ FIX	201	BAILO	2,0000	0,0000	0,0000	3276,8535	07/05/2026	630,44	812,01	84,34	388,46	0,000000	58,0358	0,0000	0,0000	PR	AGAVE MOVEIS E DECORACOES LTDA	25/03/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
25/03/2026	4650	ASSOCIACAO DO RESIDENCIAL ARAGUARI	100237.0002	LIXEIRA BRAVO COLONIAL SIMPLES C/COBERTURA PR R9005 FOSC MICR PR 9005	102	BRAVO	2,0000	0,0000	0,0000	1237,9540	07/05/2026	242,21	311,97	31,71	146,05	0,000000	558,9800	0,0000	0,0000	PR	AGAVE MOVEIS E DECORACOES LTDA	25/03/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
25/03/2026	4650	ASSOCIACAO DO RESIDENCIAL ARAGUARI	300183.0003	PING PONG TABLE CT CZ HIDROR PR 9005 FM	308	PING PONG	1,0000	0,0000	0,0000	5583,9627	07/05/2026	520,24	670,08	72,50	333,92	0,000000	1819,1530	0,0000	428,8500	PR	AGAVE MOVEIS E DECORACOES LTDA	25/03/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
25/03/2026	4650	ASSOCIACAO DO RESIDENCIAL ARAGUARI	100263.0009	MESA AIR CIRCLE - A VM 2002 FM CZ 9007 FM	111	AIR/PIC NIC	2,0000	0,0000	0,0000	4363,0004	07/05/2026	853,63	1099,48	111,75	514,74	0,000000	93,4375	0,0000	0,0000	PR	AGAVE MOVEIS E DECORACOES LTDA	25/03/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
25/03/2026	4650	ASSOCIACAO DO RESIDENCIAL ARAGUARI	200066.0008	BANCO BAILO D 1800 MM S/ENCOSTO PR 9005 FM MAD REFL CASTA DECK	201	BAILO	4,0000	0,0000	0,0000	2657,4507	07/05/2026	1022,54	1317,03	136,79	630,06	0,000000	58,0358	0,0000	0,0000	PR	AGAVE MOVEIS E DECORACOES LTDA	25/03/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
26/03/2026	4654	CONDOMINIO EDIFICIO ARON BIRMANN	100193.0014	BEBEDOURO FLUENTE PET GR R7016 FOSC MICR C/FILTRO	109	FUENTE	1,0000	0,0000	0,0000	4098,4841	04/05/2026	314,88	516,41	53,91	248,31	0,000000	1326,6000	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	03/05/2024	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
26/03/2026	4654	CONDOMINIO EDIFICIO ARON BIRMANN	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	102	BOX	1,0000	0,0000	0,0000	3239,4150	04/05/2026	248,88	408,17	42,61	196,26	0,000000	1133,7500	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	03/05/2024	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
26/03/2026	4653	AV MOBILIARIOS CORPORATIVOS LTDA	100193.0014	BEBEDOURO FLUENTE PET GR R7016 FOSC MICR C/FILTRO	109	FUENTE	1,0000	0,0000	1,0000	2223,4674	15/04/2026	0,00	274,82	33,25	153,17	0,000000	1326,6000	0,0000	0,0000	MG	AV MOBILIARIOS CORPORATIVOS LTDA	23/09/2024	DISTRIBUIDOR AUTORIZADO BLACK
27/03/2026	4655	OMP DO BRASIL	500762.0002	BASE NOVA MESA CONCRETUM CT BC VERNIZ	500	ITENS ESPECIAIS	4,0000	0,0000	0,0000	257,2174	22/04/2026	0,00	123,47	14,94	68,81	0,000000	105,3996	0,0000	78,4800	RS	METALCO DO BRASIL LTDA	23/11/2015	INDUSTRIA DE MÓVEIS CORPORATIV
30/03/2026	4656	CONSTRUTEC MS CONSTRUTORA LTDA	200065.0029	BANCO BAILO COM ENCOSTO GR 7016 FM MAD REFL CASTA DECK	201	BAILO	1,0000	0,0000	0,0000	4487,8428	28/04/2026	0,00	787,73	61,05	281,21	0,000000	1998,3888	0,0000	0,0000	RS	VENDEDOR INTERNO - 5	30/03/2026	CONSTRUTORAS/INCORPORADORAS
31/03/2026	4659	VITRINE SOLUCOES CORPORATIVAS LTDA	100010.0012	BICICLETARIO SPYRA 6 PR R9005 FOSC MICR	103	SPYRA	2,0000	0,0000	2,0000	1450,2092	02/04/2026	0,00	353,27	42,75	196,89	0,000000	932,6200	0,0000	0,0000	SP	ROGER CONTE MOBILIARIO CORPORATIVO	25/03/2021	DISTRIBUIDOR AUTORIZADO BLACK
31/03/2026	4658	OMP DO BRASIL	900389	VERGALHAO 1/4"(6,35 MM) X 12 METROS	9010	COMPRAS	200,0000	0,0000	200,0000	1,4034	02/04/2026	0,00	33,68	4,08	18,77	1,127605	0,0000	0,0000	0,0000	RS	METALCO DO BRASIL LTDA	23/11/2015	INDUSTRIA DE MÓVEIS CORPORATIV
31/03/2026	4657	TREND CONSTRUTORA  INCORPORADORA LTDA	100010.0016	BICICLETARIO SPYRA 6 AZ R5010 FOSC MICR	103	SPYRA	1,0000	0,0000	0,0000	2359,1920	24/04/2026	0,00	283,11	34,26	157,78	0,000000	604,1000	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	31/03/2026	CONSTRUTORAS/INCORPORADORAS
01/04/2026	4660	L.M.F. PARTICIPACOES LTDA	200012.0011	BANCO CAMPUS B 1800 S/ ENCOSTO GR R7016 FOSC MICR INCOL UV GLASS MAD R	201	CAMPUS	5,0000	0,0000	0,0000	2543,4295	15/05/2026	0,00	2232,18	173,00	796,86	0,000000	0,0000	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	20/08/2025	OUTROS CONSUM. FINAIS PESSOA J
01/04/2026	4660	L.M.F. PARTICIPACOES LTDA	100189.0033	LIXEIRA BOX WOOD A - 50L GR R7016 FOSC MICR MAD REFL INCOL UV GLASS	102	BOX	1,0000	0,0000	0,0000	2937,4725	15/05/2026	0,00	524,34	39,82	183,40	0,000000	48,4784	0,0000	45,4600	RS	VENDEDOR INTERNO - 3	20/08/2025	OUTROS CONSUM. FINAIS PESSOA J
06/04/2026	4662	PARDO SERVICOS IMOBILIARIOS E ADMINISTRACAO HOTELEIRA S/A	300018.0005	FLOREIRA CRISTINA B 2000 X 700 CT BC HIDROR	302	CRISTINA	9,0000	0,0000	0,0000	1875,6640	24/04/2026	0,00	1181,67	259,04	1193,15	0,000000	1240,0550	0,0000	296,6600	PB	D E H COMERCIO DE PERSIANAS LTDA	06/04/2026	HOTÉIS/RESTAURANTES/CAFÉ
07/04/2026	4668	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	400006.0002	CONJ MESA RETA C/BANCOS ESTRU PINTADA E FIBRA CELULOSICA	111	ARCOS DOURADOS	1,0000	0,0000	0,0000	3021,5500	27/05/2026	0,00	218,38	46,25	213,04	0,000000	2456,6712	0,0000	0,0000	MS	METALCO DO BRASIL LTDA	05/02/2026	REDES NACIONAIS
07/04/2026	4666	ARCOS DOURADOS PANAMA S.A	400002.0001	CONJ MESA QUADRADA/BANCOS ESTR PINTADA E FIBRA CELULOSICA C/FURO P/OMB	111	ARCOS DOURADOS	3,0000	0,0000	0,0000	1475,4300	28/05/2026	0,00	0,00	0,00	0,00	0,000000	1198,8911	0,0000	0,0000	PN	METALCO DO BRASIL LTDA	15/04/2026	OUTROS CONSUM. FINAIS PESSOA J
07/04/2026	4665	ARCOS DOURADOS PANAMA S.A	400006.0001	CONJ MESA RETA C/BANCOS ESTRU PINTADA E FIBRA CELULOSICA C/FURO P/OMBR	111	ARCOS DOURADOS	3,0000	0,0000	0,0000	1974,5000	28/05/2026	0,00	0,00	0,00	0,00	0,000000	1587,6650	0,0000	0,0000	PN	METALCO DO BRASIL LTDA	15/04/2026	OUTROS CONSUM. FINAIS PESSOA J
07/04/2026	4666	ARCOS DOURADOS PANAMA S.A	400006.0001	CONJ MESA RETA C/BANCOS ESTRU PINTADA E FIBRA CELULOSICA C/FURO P/OMBR	111	ARCOS DOURADOS	3,0000	0,0000	0,0000	1974,5000	28/05/2026	0,00	0,00	0,00	0,00	0,000000	1587,6650	0,0000	0,0000	PN	METALCO DO BRASIL LTDA	15/04/2026	OUTROS CONSUM. FINAIS PESSOA J
07/04/2026	4665	ARCOS DOURADOS PANAMA S.A	400002.0001	CONJ MESA QUADRADA/BANCOS ESTR PINTADA E FIBRA CELULOSICA C/FURO P/OMB	111	ARCOS DOURADOS	3,0000	0,0000	0,0000	1475,4300	28/05/2026	0,00	0,00	0,00	0,00	0,000000	1198,8911	0,0000	0,0000	PN	METALCO DO BRASIL LTDA	15/04/2026	OUTROS CONSUM. FINAIS PESSOA J
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	300183.0004	PING PONG TABLE CT CZ HIDROR GR 7016 FM	308	PING PONG	2,0000	0,0000	0,0000	4371,1910	20/05/2026	0,00	630,33	138,18	636,45	0,000000	1065,9930	0,0000	428,8500	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	200065.0054	BANCO BAILO C 1800 MM LA 2004 FM MAD REFL CASTA DECK C/ FIX	201	BAILO	4,0000	0,0000	0,0000	2565,1560	20/05/2026	0,00	739,79	162,17	746,98	0,000000	58,0358	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	200065.0042	BANCO BAILO C 1800 MM AZ 5010 FM MAD REFL CASTA DECK	201	BAILO	5,0000	0,0000	0,0000	2565,1560	20/05/2026	0,00	924,74	202,72	933,72	0,000000	58,0358	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	200065.0053	BANCO BAILO C 1800 MM AZ 5021 FM MAD REFL CASTA DECK C/ FIX	201	BAILO	4,0000	0,0000	0,0000	2565,1560	20/05/2026	0,00	739,79	162,17	746,98	0,000000	58,0358	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	200065.0037	BANCO BAILO COM ENCOSTO 1800 MM VM 3003 FM MAD REFL CASTA DECK	201	BAILO	5,0000	0,0000	0,0000	2565,1560	20/05/2026	0,00	924,74	202,72	933,72	0,000000	1270,0340	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	200067.0005	MESA AIR L GR 7016 FM MAD REFL CASTA DECK	202	AIR/PIC NIC	4,0000	0,0000	0,0000	5891,6495	20/05/2026	0,00	1699,15	372,48	1715,66	0,000000	5117,8527	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	100263.0012	MESA AIR CIRCLE - A VD 6027 FM VD 6027 FM	111	AIR/PIC NIC	2,0000	0,0000	0,0000	3415,4065	20/05/2026	0,00	492,50	107,96	497,29	0,000000	93,4375	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	100263.0011	MESA AIR CIRCLE - A VM 3000 FM VM 3000 FM	111	AIR/PIC NIC	2,0000	0,0000	0,0000	3415,4065	20/05/2026	0,00	492,50	107,96	497,29	0,000000	93,4375	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4673	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	100263.0010	MESA AIR CIRCLE - A AM 1021 FM AM 1021 FM	111	AIR/PIC NIC	2,0000	0,0000	0,0000	3415,4065	20/05/2026	0,00	492,50	107,96	497,29	0,000000	93,4375	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	4670	AY2 CTB INCORPORACOES SPE LTDA	500436.0005	BANCO STONE P FIBRA BRANCO R9010 FOSCO	499	STONE	3,0000	0,0000	0,0000	10124,7740	05/10/2026	2923,82	3765,88	391,13	1801,57	0,000000	2168,8968	0,0000	10,0000	PR	KAZI REPRESENTAÇÕES COMERCIAIS EIRELI - ME	09/04/2026	CONSTRUTORAS/INCORPORADORAS
09/04/2026	4674	NOVO CARACOL E TAINHAS S.A.	200065.0029	BANCO BAILO COM ENCOSTO GR 7016 FM MAD REFL CASTA DECK	201	BAILO	2,0000	0,0000	0,0000	5050,6529	15/05/2026	0,00	1773,03	137,42	632,95	0,000000	1998,3888	0,0000	0,0000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	03/04/2023	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
09/04/2026	4676	LEGNA REPRESENTACAO COMERCIAL LTDA	100190.0030	LIXEIRA BOX WOOD B - 100 L PR 9005 FM MAD REFL CASTA DECK	102	BOX	1,0000	0,0000	0,0000	1955,3756	18/05/2026	0,00	136,88	30,01	138,21	0,000000	1015,8742	0,0000	45,4600	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	11/08/2023	DISTRIBUIDOR AUTORIZADO BLACK
09/04/2026	4675	INK SAO PELEGRINO ACADEMIA E COMERCIO DE ARTIGOS ESPORTIVOS LTDA	300096.0005	BANCO VENEZIA 1900 MM CT CZ VERNIZ	301	VENEZIA	1,0000	0,0000	0,0000	1386,5300	04/05/2026	0,00	235,71	18,99	87,46	0,000000	207,6771	0,0000	206,8000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	03/05/2024	REVENDA OUTROS
10/04/2026	4679	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	300220.0001	FUT TABLE CT CZ HIDROR GR 7016 FM	308	PING PONG	1,0000	0,0000	0,0000	6022,1975	07/10/2026	0,00	434,20	95,18	438,42	0,000000	511,4072	0,0000	416,1500	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
10/04/2026	4679	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	500970.0001	BICICLETARIO SNAKE ESPECIAL GR R7016 FOSC MICR	103	ITENS ESPECIAIS	2,0000	0,0000	0,0000	1082,1250	07/10/2026	0,00	156,04	34,21	157,56	0,000000	0,0000	0,0000	0,0000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
10/04/2026	4677	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	300006.0019	BALIZADOR BOLA CT CZ HIDROR C/ FIX C/EMB	303	BOLA	31,0000	0,0000	0,0000	359,8045	27/04/2026	0,00	780,78	171,16	788,36	0,000000	84,0169	0,0000	49,5000	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	22/05/2020	REVENDA DE MÓVEIS CORPORATIVO
10/04/2026	4678	M T CONSTRUCOES LTDA	300106.0008	BANCO VENEZIA C - ASSENTO DUPLO CT BC VERNIZ MAD REFL CASTA DECK C/EMB	301	VENEZIA	4,0000	0,0000	0,0000	5456,3000	08/05/2026	3772,84	1527,76	268,39	1236,22	0,000000	787,7999	0,0000	194,3000	AL	ESCRITEC COMERCIO E SERVICOS LTDA	10/04/2026	CONSTRUTORAS/INCORPORADORAS
13/04/2026	4684	DWORKIN COMERCIO DE MOVEIS LTDA	300003.0193	BANCO MALY CINZA HIDROREPELENTE PRETO R9005 RESERVAS DO SUL	301	MALY	2,0000	0,0000	0,0000	1179,9618	25/05/2026	0,00	283,19	34,27	157,83	0,000000	451,4796	0,0000	127,0750	SP	DWORKIN COMERCIO DE MOVEIS LTDA	04/06/2024	DISTRIBUIDOR AUTORIZADO GOLD
13/04/2026	4684	DWORKIN COMERCIO DE MOVEIS LTDA	100032.0010	LIXEIRA TULIP ACO CORTEIN	102	TULIP	11,0000	0,0000	0,0000	1765,3397	25/05/2026	0,00	2330,25	281,96	1298,73	0,000000	0,0000	0,0000	0,0000	SP	DWORKIN COMERCIO DE MOVEIS LTDA	04/06/2024	DISTRIBUIDOR AUTORIZADO GOLD
13/04/2026	4684	DWORKIN COMERCIO DE MOVEIS LTDA	300003.0192	BANCO MALY CINZA HIDROREPELENTE PRETO R9005 HAYASAKI	301	MALY	2,0000	0,0000	0,0000	1179,9618	25/05/2026	0,00	283,19	34,27	157,83	0,000000	451,4796	0,0000	127,0750	SP	DWORKIN COMERCIO DE MOVEIS LTDA	04/06/2024	DISTRIBUIDOR AUTORIZADO GOLD
13/04/2026	4684	DWORKIN COMERCIO DE MOVEIS LTDA	300003.0194	BANCO MALY CINZA HIDROREPELENTE PRETO R9005 BOTANIC	301	MALY	2,0000	0,0000	0,0000	1179,9618	25/05/2026	0,00	283,19	34,27	157,83	0,000000	451,4796	0,0000	127,0750	SP	DWORKIN COMERCIO DE MOVEIS LTDA	04/06/2024	DISTRIBUIDOR AUTORIZADO GOLD
13/04/2026	4683	ATHIE WOHNRATH ASSOCIADOS PROJETOS CONSTRUCAO E GERENCIAMENTO S.A.	300143.0001	BANCO PANEL ESQUERDO CT BC VERNIZ	301	PANEL	2,0000	0,0000	0,0000	15499,9991	12/10/2026	0,00	3720,00	450,12	2073,28	0,000000	2344,4847	0,0000	423,8000	SP	METALCO DO BRASIL LTDA	13/04/2026	CONSTRUTORAS/INCORPORADORAS
14/04/2026	4688	SECRETARIA DA PROTECAO SOCIAL	100038.0016	BICICLETARIO GUARDIA GR 7016 FM	103	GUARDIA	6,0000	0,0000	0,0000	1980,9525	27/05/2026	2028,00	873,60	148,24	682,79	0,000000	372,8200	0,0000	0,0000	CE	ERGO AMBIENTES COMERCIO E SERVICOS LTDA	14/04/2026	
14/04/2026	4688	SECRETARIA DA PROTECAO SOCIAL	500973.0001	LIXEIRA OSCAR - 40L (600082) PR 9005 FM RECICLAVEL	102	ITENS ESPECIAIS	15,0000	0,0000	0,0000	2956,7809	27/05/2026	7567,51	3259,85	553,15	2547,85	0,000000	493,8935	0,0000	38,0400	CE	ERGO AMBIENTES COMERCIO E SERVICOS LTDA	14/04/2026	
14/04/2026	4688	SECRETARIA DA PROTECAO SOCIAL	500972.0001	BANCO CASTEO W KIDS - 1080 PR R9005 FOSC MICR MAD REFL CASTA DECK	201	ITENS ESPECIAIS	6,0000	0,0000	0,0000	12457,2000	27/05/2026	12540,51	5402,06	937,21	4316,85	0,000000	171,0625	0,0000	0,0000	CE	ERGO AMBIENTES COMERCIO E SERVICOS LTDA	14/04/2026	
14/04/2026	4688	SECRETARIA DA PROTECAO SOCIAL	500971.0001	BANCO CASTEO WB - 1200 PR R9005 FOSC MICR MAD REFL CASTA DECK	201	ITENS ESPECIAIS	15,0000	0,0000	0,0000	7263,9225	27/05/2026	18281,25	7875,00	1366,24	6293,00	0,000000	171,0625	0,0000	0,0000	CE	ERGO AMBIENTES COMERCIO E SERVICOS LTDA	14/04/2026	
15/04/2026	4690	CASA DECOR REPRESENTACOES E SERVICOS EM MOVEIS LTDA	300124.0002	BANCO STONE P CT BC HIDROR	301	STONE	1,0000	0,0000	0,0000	4161,5167	12/10/2026	304,50	499,38	55,40	255,18	0,000000	685,0304	0,0000	193,7300	SP	VENDEDOR INTERNO - 5	15/04/2026	REPRESENTANTE COMERCIAL
15/04/2026	4690	CASA DECOR REPRESENTACOES E SERVICOS EM MOVEIS LTDA	300087.0006	BANCO IBIRAPUERA CT BC HIDROR	301	IBIRAPUERA	2,0000	0,0000	0,0000	4630,8226	12/10/2026	677,68	1111,40	123,30	567,92	0,000000	1440,5180	0,0000	385,1000	SP	VENDEDOR INTERNO - 5	15/04/2026	REPRESENTANTE COMERCIAL
