Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Item - Gastos gerais de fabricação	Custo da mão de obra - Item	Cliente - Estado (Sigla)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
12/03/2026	66904	METALCO DO BRASIL LTDA	500447	ESPACADOR ENCOSTO SARAH B (904485)	31	ITENS ESPECIAIS	16,0000	0,0000	0,0000	7,3085	23/04/2026	0,00	14,03	1,70	7,82	0,000000	3,3394	0,0000	0,2235	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
12/03/2026	66904	METALCO DO BRASIL LTDA	500492	BARRA ROSCADA M20 X 210 (904577)	31	ITENS ESPECIAIS	16,0000	0,0000	0,0000	5,7799	23/04/2026	0,00	11,10	1,34	6,18	0,000000	1,8684	0,0000	0,9490	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
12/03/2026	66904	METALCO DO BRASIL LTDA	600185.0030	LIXEIRA BRAVO DUPLA (100030) PR 9005 FM CST LISO VD 6005 FM MR 8017 FM	25	METALCO	2,0000	0,0000	0,0000	1205,8396	23/04/2026	0,00	289,40	35,02	161,29	0,000000	260,9801	196,7802	128,1022	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
16/03/2026	66912	METALCO DO BRASIL LTDA	600117.0036	BEBEDOURO FONTIS A GR 7016 FM ETQ METLC C/FILTRO	32	FONTIS	3,0000	0,0000	3,0000	1588,8472	07/04/2026	0,00	571,99	69,21	318,79	0,000000	459,5202	220,9000	114,0219	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
16/03/2026	66912	METALCO DO BRASIL LTDA	600044.0057	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA METALCO C/FILTRO	32	FONTIS	3,0000	0,0000	3,0000	2243,5163	07/04/2026	0,00	807,68	97,73	450,14	0,000000	753,8388	252,1000	124,8795	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
17/03/2026	66920	R T YAMASHITA LTDA	200035.2229	CADEIRA WIRE WORKS S/AP CAB CROMADA ECON PP JD700 AL PU D50MM SN PR 50	11	WIRE WORKS	230,0000	0,0000	0,0000	808,9300	20/04/2026	0,00	0,00	0,00	0,00	0,000000	440,8954	28,7949	53,8537	AM	RICARDO TAKASHI YAMASHITA EPP	16/08/2016	DISTRIBUIDOR AUTORIZADO GOLD
17/03/2026	66920	R T YAMASHITA LTDA	200036.0210	CADEIRA WIRE WORKS CANTILEVER SN PR 5000 SLIM FIXO S/AP CAB PR 9005 FM	11	WIRE WORKS	78,0000	0,0000	0,0000	510,3400	20/04/2026	0,00	0,00	0,00	0,00	0,000000	192,4129	26,6624	86,3912	AM	RICARDO TAKASHI YAMASHITA EPP	16/08/2016	DISTRIBUIDOR AUTORIZADO GOLD
17/03/2026	66919	FUNDACAO GETULIO VARGAS	ADM-0121	PRESTACAO DE SERVICO DE MONTAGEM -ISSQN	41	SERVICO	1,0000	0,0000	0,0000	9100,9400	15/09/2026	0,00	0,00	150,17	691,67	0,000000	0,0000	0,0000	0,0000	SP	LICITACOES	17/03/2026	
18/03/2026	66925	ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO	502110	LIXEIRA DIVISION A - 60 L GR 7016 FM AM 1028 FM MTL (600052.0057)	25	DIVISION	2,0000	0,0000	0,0000	2115,0363	28/04/2026	394,11	507,61	54,92	252,95	0,000000	166,1099	380,5075	117,4686	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
18/03/2026	66925	ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO	502113	LIXEIRA DIVISION B - 100 L GR 7016 FM VM 3000 FM PLS (600053.0032)	25	DIVISION	2,0000	0,0000	0,0000	2730,5577	28/04/2026	508,80	655,33	70,90	326,57	0,000000	206,4657	383,9075	115,9620	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
18/03/2026	66925	ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO	502111	LIXEIRA DIVISION A - 60 L GR 7016 FM VD 6029 FM VDR (600052.0058)	25	DIVISION	2,0000	0,0000	0,0000	2115,0363	28/04/2026	394,11	507,61	54,92	252,95	0,000000	167,0343	380,5075	117,4686	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
18/03/2026	66925	ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO	502112	LIXEIRA DIVISION B - 100 L GR 7016 FM MR 8017 FM REC (600053.0031)	25	DIVISION	2,0000	0,0000	0,0000	2730,5577	28/04/2026	508,80	655,33	70,90	326,57	0,000000	203,7437	383,9075	115,9620	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
18/03/2026	66925	ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO	502109	LIXEIRA DIVISION A - 60 L GR 7016 FM AZ 5010 FM PPL (600052.0056)	25	DIVISION	2,0000	0,0000	0,0000	2115,0363	28/04/2026	394,11	507,61	54,92	252,95	0,000000	167,0343	380,5075	117,4686	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
18/03/2026	66927	METALCO DO BRASIL LTDA	500455.0002	LIXEIRA BOX SOLID B - 100 L 900006 GRAFITE R7016 PORTA GRAFITE R7016	25	METALCO	1,0000	0,0000	0,0000	1607,4794	27/04/2026	0,00	192,90	23,34	107,51	0,000000	315,2279	355,0300	168,8499	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
18/03/2026	66926	DEL CUORE CLINICA DE CARDIOLOGIA LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	4,0000	0,0000	4,0000	1452,7848	02/04/2026	0,00	1020,00	79,05	364,13	0,000000	0,0000	0,0000	0,0000	RS	VENDEDOR INTERNO - 5	18/03/2026	OUTROS CONSUM. FINAIS PESSOA J
18/03/2026	66926	DEL CUORE CLINICA DE CARDIOLOGIA LTDA	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1452,7848	02/04/2026	0,00	255,00	19,76	91,03	0,000000	0,0000	0,0000	0,0000	RS	VENDEDOR INTERNO - 5	18/03/2026	OUTROS CONSUM. FINAIS PESSOA J
19/03/2026	66938	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	600047.0066	BANCO LENA WA - 1800 PR R9005 FOSC MICR MAD REFL CASTA DECK PERSON OUT	21	LENA	15,0000	0,0000	0,0000	1746,0575	30/04/2026	0,00	1833,36	401,90	1851,17	0,000000	400,1515	154,7011	128,5421	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	26/05/2020	REVENDA DE MÓVEIS CORPORATIVO
19/03/2026	66944	METALCO DO BRASIL LTDA	501382.0036	PE BANCO MALY PR 9005 FM PERSON FLORES DA CUNHA	31	MALY	46,0000	0,0000	0,0000	291,9555	22/04/2026	0,00	1611,61	195,00	898,19	0,000000	57,8343	30,5000	20,1300	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
19/03/2026	66945	METALCO DO BRASIL LTDA	402312.0001	KIT ESTRUTURA METALICA PENDULO BALANCO TEMPO	31	OUTROS	1,0000	0,0000	0,0000	1411,5184	27/04/2026	0,00	169,38	20,50	94,40	0,000000	186,4943	246,6000	255,0297	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
19/03/2026	66944	METALCO DO BRASIL LTDA	600185.0003	LIXEIRA BRAVO DUPLA (100030) R9005 CESTO LISO R9005 S/COBERTURA PARAF.	25	METALCO	9,0000	0,0000	0,0000	1298,3885	22/04/2026	0,00	1402,28	169,67	781,52	0,000000	260,9801	201,9302	128,1022	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
19/03/2026	66949	NICOLAS MONTES MARCO	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1255,2100	30/03/2026	0,00	155,52	18,14	83,58	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	19/03/2026	
19/03/2026	66947	MATHEUS MARTINS PALLOS	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1255,2100	30/03/2026	0,00	155,52	18,14	83,58	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	19/03/2026	
19/03/2026	66948	MARCIO DE AMORIM SILVA	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1255,2100	30/03/2026	0,00	155,52	18,14	83,58	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	19/03/2026	
24/03/2026	66970	SUB-CONDOMINIO DO SHOPPING VILLA-LOBOS	600059.0009	FLOREIRA DUO 700 X 700 X 850 MM GR 7016 FM GR 7016 FM	24	DUO	6,0000	0,0000	0,0000	3004,8350	21/09/2026	1385,16	2271,66	237,14	1092,29	0,000000	363,4959	241,0164	46,7650	SP	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	24/03/2026	SHOPPING CENTERS
24/03/2026	66977	EUROESTILO SRL	600111.0015	CINZEIRO BAMBOO FIXO PISO PT 9006 FM	35	BAMBOO	1,0000	0,0000	0,0000	458,0000	22/05/2026	0,00	0,00	0,00	0,00	0,000000	56,8017	64,8000	37,7840	PY	VENDEDOR INTERNO - 3	29/11/2019	REVENDA DE MÓVEIS CORPORATIVO
24/03/2026	66977	EUROESTILO SRL	600052.0059	LIXEIRA DIVISION A - 60 L CZ 7001 FM BR 9010 FM S/ADES	25	DIVISION	1,0000	0,0000	0,0000	1593,0000	22/05/2026	0,00	0,00	0,00	0,00	0,000000	160,6793	380,5075	117,4686	PY	VENDEDOR INTERNO - 3	29/11/2019	REVENDA DE MÓVEIS CORPORATIVO
24/03/2026	66977	EUROESTILO SRL	600053.0033	LIXEIRA DIVISION B - 100 L CZ 7001 FM AZ 5010 FM S/ADES	25	DIVISION	1,0000	0,0000	0,0000	2065,0000	22/05/2026	0,00	0,00	0,00	0,00	0,000000	200,1137	383,9075	115,9620	PY	VENDEDOR INTERNO - 3	29/11/2019	REVENDA DE MÓVEIS CORPORATIVO
25/03/2026	66985	LEGNA REPRESENTACAO COMERCIAL LTDA	100259	PEZINHO TRASEIRO WEB S/ACOPLAMENTO PRETO POLIPROPILENO	31	WEB	120,0000	0,0000	120,0000	0,3994	30/03/2026	0,00	3,36	0,74	3,39	0,000000	0,1871	0,0907	0,0000	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
25/03/2026	66982	METALCO DO BRASIL LTDA	501411.0001	ASSENTO MADEIRA VENEZIA MAD REFL CASTA DECK	31	ITENS ESPECIAIS	2,0000	0,0000	0,0000	427,6488	17/04/2026	0,00	102,64	12,42	57,20	0,000000	99,0613	31,5137	76,1600	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66982	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	31	ITENS ESPECIAIS	2,0000	0,0000	0,0000	5,6384	17/04/2026	0,00	1,35	0,16	0,75	0,000000	1,2169	0,0000	0,9490	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66980	METALCO DO BRASIL LTDA	600184.0004	BANCO LIBRE SETOR(100028) CONCAVO ACO CORTEIN PE FIXO CZ R7001 FOSC MI	21	METALCO	2,0000	0,0000	0,0000	3725,5914	06/05/2026	0,00	894,15	108,19	498,33	0,000000	1074,7617	407,3000	492,8079	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66978	METALCO DO BRASIL LTDA	600214.0008	LIXEIRA SPENCER RETANGULAR (100158) GR 7016 FM	25	METALCO	4,0000	0,0000	0,0000	1200,5329	28/04/2026	0,00	576,26	69,73	321,17	0,000000	176,4589	90,3662	127,0581	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66980	METALCO DO BRASIL LTDA	600174.0003	BANCO LIBRE PLANO (100017) CORTEIN	21	METALCO	2,0000	0,0000	0,0000	2280,9577	06/05/2026	0,00	547,44	66,24	305,10	0,000000	599,6991	275,7735	127,6910	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66980	METALCO DO BRASIL LTDA	600178.0005	BANCO LIBRE HALF DIR (100021) CORTEIN CZ 7001 FM	21	METALCO	2,0000	0,0000	0,0000	4252,6537	06/05/2026	0,00	1020,65	123,50	568,83	0,000000	922,3964	803,2000	247,7548	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66980	METALCO DO BRASIL LTDA	600184.0005	BANCO LIBRE SETOR(100028) CONVEXO ACO CORTEIN PE FIXO CZ R7001 FOSC MI	21	METALCO	2,0000	0,0000	0,0000	3644,7294	06/05/2026	0,00	874,75	105,84	487,52	0,000000	1049,9452	407,3000	488,2179	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66983	METALCO DO BRASIL LTDA	600191.0008	BICICLETARIO GUARDIA (100038) PR 9005 FM	30	METALCO	8,0000	0,0000	0,0000	400,8527	20/04/2026	0,00	384,82	46,56	214,47	0,000000	69,2853	57,0965	79,1906	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66980	METALCO DO BRASIL LTDA	600179.0006	BANCO LIBRE HALF ESQ (100022) CORTEIN CZ 7001 FM	21	METALCO	2,0000	0,0000	0,0000	4125,4743	06/05/2026	0,00	990,12	119,80	551,82	0,000000	922,3964	741,2000	247,7548	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66981	METALCO DO BRASIL LTDA	402316.0001	CHAPA REFORCO BUNDORIL CONBO GR R7016 FOSC MICR	31	OUTROS	16,0000	0,0000	16,0000	161,0345	17/04/2026	0,00	309,19	37,41	172,32	0,000000	8,5473	9,0000	8,4133	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
25/03/2026	66986	OPORTO PIER ITAPEMA SPE S.A	600454.0005	BANCO BOJON SA RS R4010 C/FIXACAO	21	BOJON	20,0000	0,0000	0,0000	1527,8431	12/05/2026	1577,50	3786,00	415,69	1914,70	0,000000	226,4283	178,7800	157,3704	SC	VENDEDOR INTERNO - 3	18/07/2025	CONSTRUTORAS/INCORPORADORAS
25/03/2026	66986	OPORTO PIER ITAPEMA SPE S.A	600141.0013	CINZEIRO SPLIT AM 1016 FM	35	SPLIT	10,0000	0,0000	0,0000	589,9734	12/05/2026	309,74	743,37	79,97	368,34	0,000000	82,2228	92,1412	46,2065	SC	VENDEDOR INTERNO - 3	18/07/2025	CONSTRUTORAS/INCORPORADORAS
25/03/2026	66989	INSTITUTO EDUCACIONAL MARIA RANULFA LTDA	600419.0013	BANCO OBLIQUE D LA 2004 FM	21	OBLIQUE	1,0000	0,0000	0,0000	2100,8053	29/04/2026	158,71	260,29	27,75	127,82	0,000000	308,7310	360,3200	209,8667	MG	VITRINE SOLUCOES CORPORATIVAS LTDA	25/03/2026	ARQUITETO/PAISAGISTA/ENGENHEIR
26/03/2026	66997	WITTMANN TRANSPORTES LTDA	600034.0035	BANCO LENA WB D - 1800 BG R1013 FOSC MICR MAD REFL CASTA DECK	21	LENA	1,0000	0,0000	0,0000	1597,7110	29/04/2026	0,00	280,44	21,73	100,11	0,000000	349,5055	150,0515	107,7201	RS	LEGNA REPRESENTACAO COMERCIAL LTDA	04/10/2024	OUTROS CONSUM. FINAIS PESSOA J
26/03/2026	66998	METALCO DO BRASIL LTDA	501687.0001	ABRIGO PARA EQUIPAMENTOS SALVA VIDAS (904228) GR 7016 FM	27	ITENS ESPECIAIS	1,0000	0,0000	0,0000	1502,4642	29/04/2026	0,00	180,30	21,82	100,48	0,000000	376,0082	227,0000	130,4534	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67000	METALCO DO BRASIL LTDA	600044.0057	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA METALCO C/FILTRO	32	FONTIS	1,0000	0,0000	0,0000	2243,5163	04/05/2026	0,00	269,23	32,58	150,05	0,000000	753,8388	252,1000	124,8795	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	501472.0003	LIXEIRA BRAVO COLONIAL SIMPLES C/COBERT PR 9005 FM MAD REFL CASTA DECK	25	ITENS ESPECIAIS	2,0000	0,0000	0,0000	1141,5951	06/05/2026	0,00	273,99	33,15	152,70	0,000000	205,0919	165,2149	182,7363	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	501377.0036	BANCO BAILO C/ENCOSTO 1800MM PR 9005 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	2,0000	0,0000	0,0000	2188,4741	06/05/2026	0,00	525,24	63,55	292,73	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	501378	KIT FIXACAO CHAO BANCO BAILO	31	ITENS ESPECIAIS	6,0000	0,0000	0,0000	65,9508	06/05/2026	0,00	47,48	5,75	26,46	0,000000	14,1627	0,0000	18,9400	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	501379.0006	BANCO BAILO S/ENCOSTO PR 9005 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	4,0000	0,0000	0,0000	1807,0572	06/05/2026	0,00	867,40	104,95	483,42	0,000000	336,2237	520,9669	23,8390	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	66999	METALCO DO BRASIL LTDA	501382.0087	PE BANCO MALY GR 7016 FM PERSON PORTE	31	MALY	8,0000	0,0000	0,0000	529,9768	23/04/2026	0,00	508,78	61,56	283,56	0,000000	124,0493	61,0000	73,5100	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	501813.0001	CONJ. FERRAGEM OMP MESA PING PONG TABLE(904733) PR R9005 FOSC MICR	17	MESA	1,0000	0,0000	0,0000	1402,9770	06/05/2026	0,00	168,36	20,37	93,83	0,000000	327,4844	232,0000	121,0608	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67001	METALCO DO BRASIL LTDA	600408.0008	MESA AIR CIRCLE A VM 2002 FM CZ 9007 FM	17	MESA	2,0000	0,0000	0,0000	2434,5032	06/05/2026	0,00	584,29	70,70	325,64	0,000000	734,8688	185,6000	266,8984	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/03/2026	67000	METALCO DO BRASIL LTDA	600210.0003	BICICLETARIO CAFE (100058) GR 7016 FM	30	METALCO	2,0000	0,0000	0,0000	644,8837	04/05/2026	0,00	154,77	18,73	86,26	0,000000	96,8988	62,5000	75,2295	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67034	PARANA ASSEMBLEIA LEGISLATIVA	200035.2219	CADEIRA WIRE WORKS S/AP CAB PR 9005 FM SLIM PU JD700 NY PU D50MM CP PR	11	WIRE WORKS	50,0000	0,0000	0,0000	1188,3777	27/04/2026	5715,84	7362,00	764,63	3521,92	0,000000	313,5912	8,6624	56,4892	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	26/06/2017	ORGAO PUBLICO ESTADUAL
31/03/2026	67036	METALCO DO BRASIL LTDA	600044.0057	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA METALCO C/FILTRO	32	FONTIS	1,0000	0,0000	1,0000	2243,5163	15/04/2026	0,00	269,23	32,58	150,05	0,000000	753,8388	252,1000	124,8795	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67035	METALCO DO BRASIL LTDA	600044.0057	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA METALCO C/FILTRO	32	FONTIS	1,0000	0,0000	0,0000	2243,5163	04/05/2026	0,00	269,23	32,58	150,05	0,000000	753,8388	252,1000	124,8795	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67037	METALCO DO BRASIL LTDA	501378	KIT FIXACAO CHAO BANCO BAILO	31	ITENS ESPECIAIS	1,0000	0,0000	0,0000	65,9508	28/04/2026	0,00	7,91	0,96	4,41	0,000000	14,1627	0,0000	18,9400	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67037	METALCO DO BRASIL LTDA	501377.0017	BANCO BAILO C/ENCOSTO GR 7016 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	1,0000	0,0000	0,0000	2195,5729	28/04/2026	0,00	263,47	31,88	146,84	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67033	METALCO DO BRASIL LTDA	600168.0005	BICICLETARIO SPYRA 6 (100010) PRETO R9005	30	METALCO	2,0000	0,0000	2,0000	1059,7961	02/04/2026	0,00	254,35	30,78	141,76	0,000000	282,6306	120,0000	109,4106	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67035	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	25	METALCO	1,0000	0,0000	0,0000	1319,0583	04/05/2026	0,00	158,29	19,15	88,22	0,000000	260,3219	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
31/03/2026	67030	LITORAL EMPREENDIMENTOS LTDA	600044.0073	BEBEDOURO FONTIS DG CZ R7001 FOSC MICR ETIQUETA CITY S/FILTRO	32	FONTIS	1,0000	0,0000	0,0000	3206,1042	28/04/2026	168,32	403,97	43,46	200,17	0,000000	706,6584	252,1000	124,8795	SC	VENDEDOR INTERNO - 3	31/03/2026	CONSTRUTORAS/INCORPORADORAS
31/03/2026	67032	VITRINE SOLUCOES CORPORATIVAS LTDA	600280.0010	ABRIGO HOREC 3M GR 7016 FM MAD REFL CASTA DECK PNLT VIDRO PNLL VIDRO	27	HOREC	1,0000	0,0000	1,0000	15506,0862	02/04/2026	0,00	1916,55	231,90	1068,16	0,000000	3514,0215	2263,1760	870,9954	SP	VITRINE SOLUCOES CORPORATIVAS LTDA	15/02/2018	DISTRIBUIDOR AUTORIZADO BLACK
01/04/2026	67055	CONDOMINIO DO EDIFICIO EUROPA TOWERS	600206.0004	LUMINARIA TOSCANA 3MT (100054) PR 9005 FM	29	METALCO	1,0000	0,0000	1,0000	2364,0300	07/04/2026	299,06	173,76	31,20	143,73	0,000000	400,7762	117,0000	192,7141	ES	VENDEDOR INTERNO - 5	01/04/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
02/04/2026	67062	AV MOBILIARIOS CORPORATIVOS LTDA	400655.0001	ENCOSTO WIRE WORKS C/TELA ML FINA PRETA C/AP LOMB PR	31	OUTROS	5,0000	0,0000	0,0000	207,1347	23/04/2026	0,00	126,15	15,26	70,30	0,000000	48,6223	21,5349	40,1724	MG	AV MOBILIARIOS CORPORATIVOS LTDA	06/12/2023	DISTRIBUIDOR AUTORIZADO BLACK
02/04/2026	67062	AV MOBILIARIOS CORPORATIVOS LTDA	400025	MECANISMO ERGOBACK TLM009L (SINCRON I)	31	OUTROS	5,0000	0,0000	0,0000	114,8194	23/04/2026	0,00	69,93	8,46	38,97	0,000000	57,5400	0,0000	0,0000	MG	AV MOBILIARIOS CORPORATIVOS LTDA	06/12/2023	DISTRIBUIDOR AUTORIZADO BLACK
02/04/2026	67062	AV MOBILIARIOS CORPORATIVOS LTDA	401113	APOIA BRACO REGULAVEL DIREITO SLIM PP	31	OUTROS	2,0000	0,0000	0,0000	38,0014	23/04/2026	0,00	9,26	1,12	5,16	0,000000	15,9720	0,0000	0,0000	MG	AV MOBILIARIOS CORPORATIVOS LTDA	06/12/2023	DISTRIBUIDOR AUTORIZADO BLACK
02/04/2026	67062	AV MOBILIARIOS CORPORATIVOS LTDA	401114	APOIA BRACO REGULAVEL ESQUERDO SLIM PP	31	OUTROS	2,0000	0,0000	0,0000	38,0014	23/04/2026	0,00	9,26	1,12	5,16	0,000000	15,9720	0,0000	0,0000	MG	AV MOBILIARIOS CORPORATIVOS LTDA	06/12/2023	DISTRIBUIDOR AUTORIZADO BLACK
02/04/2026	67062	AV MOBILIARIOS CORPORATIVOS LTDA	400544	RODIZIO PU BICOLOR D50MM S/CAPA PRETO (NACIONAL)	31	OUTROS	20,0000	0,0000	0,0000	9,7864	23/04/2026	0,00	23,84	2,88	13,29	0,000000	4,5281	0,0000	0,0000	MG	AV MOBILIARIOS CORPORATIVOS LTDA	06/12/2023	DISTRIBUIDOR AUTORIZADO BLACK
