Emissão	Nota	Cliente	Razão social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas Acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família de itens	Linha de itens - Descrição (Linha)	Custo MO	Preço de custo	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF Destino	Data de emissão pedido	Grupo de clientes	Família de clientes	Cliente - Data de cadastro	Representante - Razão social (Representante)	Nota (Série)
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100278.0001	ESCADA HORIZONTAL JOY INOX- J402 (600490)	26711,4100	2,0000	53422,82	0,00	0,00	0,00	3926,58	3068,95	666,29	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	10679,8350	DISTRITO FEDERAL	0,00	9115,27	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	500382.0003	GIRA GIRA MODELO 02 (ORBITARIO) PR 9005 FM	8624,4100	5,0000	43122,05	0,00	0,00	0,00	3169,47	2477,21	537,82	0,00	PRODUTOS DE ACO	BRINQUEDO	TEMPO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	7852,5980	DISTRITO FEDERAL	0,00	7357,70	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100273.0003	SOMBREAMENTO PETALS PR R9005 FOSC MICR	28036,5800	2,0000	56073,16	0,00	0,00	0,00	4121,38	3221,21	699,34	0,00	PRODUTOS DE ACO	SOMBREAMENTO	PETALS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	11769,8750	DISTRITO FEDERAL	0,00	9567,48	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100283.0003	CAVALINHO JOY INOX- J202 (600486) VD R6018 FOSC MICR PEAD VD	3869,2200	4,0000	15476,88	0,00	0,00	0,00	1137,55	889,09	193,03	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2310,6400	DISTRITO FEDERAL	0,00	2640,74	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100283.0004	CAVALINHO JOY INOX- J202 (600486) LA R2004 FOSC MICR PEAD LJ	3869,2200	3,0000	11607,66	0,00	0,00	0,00	853,16	666,82	144,77	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	3081,2075	DISTRITO FEDERAL	0,00	1980,56	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100283.0005	CAVALINHO JOY INOX- J202 (600486) AZ R5010 FOSC MICR PEAD AZ	3869,2200	3,0000	11607,66	0,00	0,00	0,00	853,16	666,82	144,77	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2310,6366	DISTRITO FEDERAL	0,00	1980,56	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100275.0003	GANGORRA JOY INOX- J206 VD R6018 FOSC MICR PEAD VD	9092,6600	2,0000	18185,32	0,00	0,00	0,00	1336,62	1044,68	226,81	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	6104,6850	DISTRITO FEDERAL	0,00	3102,87	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
07/01/2026	7346	1578	CONSORCIO SGCV-SMAS	100275.0004	GANGORRA JOY INOX- J206 AZ R5010 FOSC MICR PEAD AZ	9092,6270	2,0000	18185,25	0,00	0,00	0,00	1336,62	1044,68	226,81	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	6104,6750	DISTRITO FEDERAL	0,00	3102,86	09/09/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	09/09/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	1
08/01/2026	7349	1640	CASA DE NOSSA SENHORA DA PAZ ACAO SOCIAL FRANCISCANA	100010.0011	BICICLETARIO SPYRA 6 VM R3000 FOSC MICR	3773,8680	1,0000	3773,87	0,00	0,00	0,00	475,51	228,64	49,64	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	942,7100	SAO PAULO	1426,52	289,94	26/11/2025	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	26/11/2025	PAULO FERNANDES SOLUCOES INTEGRADAS PARA ESCRITORIOS LTDA	1
08/01/2026	7350	1595	ECCO PARK EMPREENDIMENTOS IMOBILIARIOS LTDA	300010.0023	BANCO SARAH CT CZ VERNIZ	1894,5280	6,0000	11367,17	0,00	0,00	0,00	1364,06	717,04	155,67	0,00	PRODUTOS DE CONCRETO	BANCO	SARAH	MOBILIARIO URBANO	162,2100	0,000000	0,0000	408,4009	SANTA CATARINA	56,83	568,36	27/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	01/10/2025	VENDEDOR INTERNO - 3	1
09/01/2026	7353	1630	ARCOS DOURADOS COMERCIO DE ALIMENTOS S.A.	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	1,0000	1648,00	0,00	0,00	0,00	121,13	116,04	25,19	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	BAHIA	0,00	0,00	12/11/2025	CONSUMIDOR FINAL	REDES NACIONAIS	12/11/2025	METALCO DO BRASIL LTDA	1
09/01/2026	7354	100	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100023.0007	BICICLETARIO SPYRA 3 VM R3000 FOSC MICR	1179,0000	1,0000	1179,00	0,00	0,00	0,00	148,55	78,31	17,00	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	512,3100	SAO PAULO	0,00	0,00	12/11/2025	CONSUMIDOR FINAL	REDES NACIONAIS	05/10/2016	METALCO DO BRASIL LTDA	1
09/01/2026	7354	100	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	2,0000	3296,00	0,00	0,00	0,00	415,30	218,93	47,53	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	SAO PAULO	0,00	0,00	12/11/2025	CONSUMIDOR FINAL	REDES NACIONAIS	05/10/2016	METALCO DO BRASIL LTDA	1
12/01/2026	7355	1114	MIGRATIO GESTAO E COMERCIALIZACAO DE ENERGIA ELETRICA LTDA.	500547	ENERGIA ELETRICA	365,8900	4,0980	1499,42	0,00	0,00	0,00	0,00	113,96	24,74	0,00	OUTROS	OUTROS	OUTROS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	40,2500	SAO PAULO	0,00	0,00	17/11/2015	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	14/11/2023	METALCO DO BRASIL LTDA	1
12/01/2026	7357	1454	BJ QUEIROZ ENGENHARIA E CONSTRUCOES LTDA.	300035.0020	BANCO GAIVOTA DUPLO CT BC MAD REFL CASTA DECK	12427,1208	2,0000	24854,24	0,00	0,00	0,00	4225,22	1567,81	340,38	0,00	PRODUTOS DE CONCRETO	BANCO	GAIVOTA	MOBILIARIO URBANO	295,1000	0,000000	0,0000	3076,9442	RIO GRANDE DO SUL	2609,69	0,00	16/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	09/04/2025	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
12/01/2026	7356	13	OMP DO BRASIL	300209.0001	BANCO SHAOLIN CA CT CZ VERNIZ	336,5673	5,0000	1682,84	0,00	0,00	0,00	201,94	112,55	24,43	0,00	PRODUTOS DE CONCRETO	BANCO	SHAOLIN	MOBILIARIO URBANO	191,0450	0,000000	0,0000	175,7580	RIO GRANDE DO SUL	0,00	0,00	24/11/2025	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
12/01/2026	82	1333	VALE S.A.	ADM-0043	PRESTACAO DE SERVICO DE MONTAGEM	132894,1400	1,0000	132894,14	0,00	0,00	0,00	0,00	10099,95	2192,75	6644,71	SERVICO	SERVICO	SERVICO	SERVICO	0,0000	0,000000	0,0000	0,0000	PARA	0,00	0,00	12/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	13/09/2024	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	S
13/01/2026	7358	1378	WPBG DESENVOLVIMENTO IMOBILIARIO S/A	100190.0021	LIXEIRA BOX WOOD B - 100 L GR 7016 FM MAD REFL INCO UV GL	3515,3195	3,0000	10545,96	0,00	0,00	0,00	1328,79	658,43	142,95	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1005,2500	SANTA CATARINA	52,72	553,66	13/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	27/11/2024	VENDEDOR INTERNO - 3	1
16/01/2026	7362	1663	PARK ADMINISTRADORA DE BENS LTDA	300010.0023	BANCO SARAH CT CZ VERNIZ	1894,5280	6,0000	11367,17	0,00	0,00	0,00	1364,06	717,04	155,67	0,00	PRODUTOS DE CONCRETO	BANCO	SARAH	MOBILIARIO URBANO	162,2100	0,000000	0,0000	408,4009	SANTA CATARINA	56,83	568,36	16/01/2026	CONSUMIDOR FINAL		14/01/2026	VENDEDOR INTERNO - 3	1
19/01/2026	7366	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	200065.0029	BANCO BAILO COM ENCOSTO GR 7016 FM MAD REFL CASTA DECK	2388,1602	36,0000	85973,77	0,00	0,00	0,00	6018,16	6076,63	1319,27	0,00	PRODUTOS EM MADEIRA	BANCO	BAILO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1998,3888	PERNAMBUCO	0,00	0,00	14/11/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
19/01/2026	7366	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	200067.0005	MESA AIR L GR 7016 FM MAD REFL CASTA DECK	5485,1257	11,0000	60336,38	0,00	0,00	0,00	4223,55	4264,58	925,86	0,00	PRODUTOS EM MADEIRA	MESA	AIR/PIC NIC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	5117,8527	PERNAMBUCO	0,00	0,00	14/11/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
19/01/2026	7364	1468	SENAC-MT	100010.0012	BICICLETARIO SPYRA 6 PR R9005 FOSC MICR	6035,2380	3,0000	18105,71	0,00	0,00	0,00	1330,77	1100,82	238,99	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	932,6200	MATO GROSSO	3621,14	2290,48	25/11/2025	CONSUMIDOR FINAL	ORGAO PUBLICO FEDERAL	29/04/2025	SISTEMAS RJB REPRESENTACOES LTDA	1
19/01/2026	7364	1468	SENAC-MT	100158.0008	LIXEIRA SPENCER RETANGULAR PR R9005 FOSC MICR	3924,3403	4,0000	15697,36	0,00	0,00	0,00	1153,76	954,39	207,20	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	0,0000	0,000000	0,0000	696,8175	MATO GROSSO	3139,47	1985,81	25/11/2025	CONSUMIDOR FINAL	ORGAO PUBLICO FEDERAL	29/04/2025	SISTEMAS RJB REPRESENTACOES LTDA	1
19/01/2026	7365	1468	SENAC-MT	500904.0002	DEMETRA H AZUL RAL 5010 CT CZ VERNIZ	7021,3000	8,0000	56170,40	0,00	0,00	0,00	3931,93	3455,79	750,27	0,00	PRODUTOS DE CONCRETO	BANCO	DEMETRA	MOBILIARIO URBANO	250,5400	0,000000	0,0000	845,9433	MATO GROSSO	11234,08	6767,52	12/01/2026	CONSUMIDOR FINAL	ORGAO PUBLICO FEDERAL	29/04/2025	SISTEMAS RJB REPRESENTACOES LTDA	1
20/01/2026	7367	347	MUNICIPIO DE ANTONIO PRADO	200113.0001	FLOREIRA BATUR 700 X 700 X 700 MM GR 7016 FM CASTA DECK	7104,3238	10,0000	71043,24	0,00	0,00	0,00	12681,22	4435,51	962,97	0,00	PRODUTOS EM MADEIRA	LIXEIRA	BATUR	MOBILIARIO URBANO	0,0000	0,000000	0,0000	5577,2880	RIO GRANDE DO SUL	12787,78	0,00	18/11/2025	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	12/06/2019	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
21/01/2026	7373	1333	VALE S.A.	300066.0015	BANCO DEMETRA 1800 POWER LIGHT CT BC VERNIZ C/SIST ILUM C/USB	7887,0000	38,0000	299706,00	0,00	0,00	0,00	20979,42	21183,22	4598,99	0,00	PRODUTOS DE CONCRETO	BANCO	DEMETRA	MOBILIARIO URBANO	291,0000	0,000000	0,0000	1515,6772	PARA	35964,72	0,00	10/02/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	13/09/2024	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	1
21/01/2026	7372	1333	VALE S.A.	300066.0015	BANCO DEMETRA 1800 POWER LIGHT CT BC VERNIZ C/SIST ILUM C/USB	7887,0000	20,0000	157740,00	0,00	0,00	0,00	11041,80	11149,06	2420,52	0,00	PRODUTOS DE CONCRETO	BANCO	DEMETRA	MOBILIARIO URBANO	291,0000	0,000000	0,0000	1515,6772	PARA	18928,80	0,00	10/02/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	13/09/2024	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	1
21/01/2026	7371	1639	MMLG COMERCIO DE ALIMENTOS LTDA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	2,0000	3296,00	0,00	0,00	0,00	415,30	218,93	47,53	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	SAO PAULO	0,00	0,00	26/11/2025	CONSUMIDOR FINAL	REDES NACIONAIS	26/11/2025	METALCO DO BRASIL LTDA	1
22/01/2026	7374	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	100242.0001	ARANDELA TOSCANA PR 9005 FM	340,7280	3,0000	1022,18	0,00	0,00	0,00	71,55	72,25	15,69	0,00	PRODUTOS DE ACO	LUMINARIA	TOSCANA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	238,2850	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
27/01/2026	7377	1500	RUPPENTHAL ENGENHARIA E CONSTRUCAO LTDA	100227.0005	BALIZADOR QUICK REMOVIVEL GR R7016 FOSC MICR	944,3280	21,0000	19830,89	0,00	0,00	0,00	3539,81	1238,12	268,80	0,00	PRODUTOS DE ACO	BALIZADOR	QUICK	MOBILIARIO URBANO	0,0000	0,000000	0,0000	287,8828	RIO GRANDE DO SUL	99,15	0,00	16/06/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/06/2025	VENDEDOR INTERNO - 3	1
27/01/2026	7377	1500	RUPPENTHAL ENGENHARIA E CONSTRUCAO LTDA	300203.0001	LIXEIRA DOHA ACESSIVEL CT CZ VERNIZ	1279,8000	66,0000	84466,80	0,00	0,00	0,00	14359,36	5328,17	1156,77	0,00	PRODUTOS DE CONCRETO	LIXEIRA	DOHA	MOBILIARIO URBANO	262,6600	0,000000	0,0000	356,2451	RIO GRANDE DO SUL	0,00	0,00	16/06/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/06/2025	VENDEDOR INTERNO - 3	1
27/01/2026	7379	1650	EUROESTILO SRL	100190.0010	LIXEIRA BOX WOOD 100 L GR 7016 FM MAD NOB INCO UV GL	2880,4739	1,0000	2880,47	0,00	0,00	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1099,9987	PARAGUAI	14,40	0,00	06/12/2025	REVENDA	REVENDA COMERCIAL EXPORTADORA	09/12/2025	VENDEDOR INTERNO - 3	1
27/01/2026	7379	1650	EUROESTILO SRL	100249.0005	LIXEIRA BOX IRON A - 50 L GRAFITE R7016 PORTA GRAFITE R7016	2102,4051	1,0000	2102,41	0,00	0,00	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	766,7671	PARAGUAI	10,51	0,00	06/12/2025	REVENDA	REVENDA COMERCIAL EXPORTADORA	09/12/2025	VENDEDOR INTERNO - 3	1
27/01/2026	7379	1650	EUROESTILO SRL	100038.0016	BICICLETARIO GUARDIA GR 7016 FM	850,4472	1,0000	850,45	0,00	0,00	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	BICICLETARIO	GUARDIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	372,8200	PARAGUAI	4,25	0,00	06/12/2025	REVENDA	REVENDA COMERCIAL EXPORTADORA	09/12/2025	VENDEDOR INTERNO - 3	1
27/01/2026	7382	1658	MB3 ENGENHARIA LTDA	100010.0026	BICICLETARIO SPYRA 6 PT R9006 FOSC MICR	2312,0082	1,0000	2312,01	0,00	0,00	0,00	291,31	153,57	33,34	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	583,5800	SAO PAULO	0,00	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	METALCO DO BRASIL LTDA	1
28/01/2026	7383	1649	CIPLART CONSTRUCOES CIVIS LTDA	200012.0010	BANCO CAMPUS B 1800 S/ ENCOSTO GR R7016 FOSC MICR CASTA DECK MAD REFL	1747,2296	2,0000	3494,46	0,00	52,42	0,00	439,46	210,23	45,64	0,00	PRODUTOS EM MADEIRA	BANCO	CAMPUS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1104,8050	PARANA	0,00	341,19	09/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	09/12/2025	COSO SOLUCOES CORPORATIVAS LTDA	1
28/01/2026	7383	1649	CIPLART CONSTRUCOES CIVIS LTDA	200084.0002	BANCO CAMPUS A 1200 S/ ENCOSTO GR R7016 FOSC MICR CASTA DECK	1562,3220	2,0000	3124,64	0,00	46,87	0,00	392,95	187,98	40,81	0,00	PRODUTOS EM MADEIRA	BANCO	CAMPUS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1014,4950	PARANA	0,00	305,09	09/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	09/12/2025	COSO SOLUCOES CORPORATIVAS LTDA	1
29/01/2026	7400	1610	NOVO TEMPO EMPREENDIMENTOS IMOBILIARIOS LTDA	500882	LIXEIRA Q C/CESTO CT CZ VERNIZ LARANJA RAL 2004 - ADESIVO ORGANICO	3187,2500	37,0000	117928,25	0,00	0,00	0,00	8254,98	7255,34	1575,17	0,00	PRODUTOS DE CONCRETO	LIXEIRA	Q	MOBILIARIO URBANO	158,9500	0,000000	0,0000	776,7019	MATO GROSSO	589,64	14208,22	16/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7400	1610	NOVO TEMPO EMPREENDIMENTOS IMOBILIARIOS LTDA	500883	LIXEIRA Q C/CESTO CT CZ VERNIZ AZUL RAL 5010 - ADESIVO RECICLAVEL	3187,2500	37,0000	117928,25	0,00	0,00	0,00	8254,98	7255,34	1575,17	0,00	PRODUTOS DE CONCRETO	LIXEIRA	Q	MOBILIARIO URBANO	158,9500	0,000000	0,0000	868,7276	MATO GROSSO	589,64	14208,22	16/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7400	1610	NOVO TEMPO EMPREENDIMENTOS IMOBILIARIOS LTDA	100025.0007	BICICLETARIO CICLOS GR R7016 FOSC MICR	1872,8160	12,0000	22473,79	0,00	0,00	0,00	1651,82	1366,40	296,65	0,00	PRODUTOS DE ACO	BICICLETARIO	CICLOS	MOBILIARIO URBANO	0,0000	519,200000	0,0000	637,8550	MATO GROSSO	112,36	2843,07	16/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	100038.0014	BICICLETARIO GUARDIA CORTEIN	714,4060	12,0000	8572,87	0,00	60,01	0,00	1087,74	538,99	117,02	0,00	PRODUTOS DE ACO	BICICLETARIO	GUARDIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	372,8483	SANTA CATARINA	42,86	453,23	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300183.0003	PING PONG TABLE CT CZ HIDROR PR 9005 FM	5365,5140	2,0000	10731,03	0,00	75,11	0,00	1296,74	681,65	147,99	0,00	PRODUTOS DE CONCRETO	MESA	PING PONG	MOBILIARIO URBANO	428,8500	0,000000	0,0000	1819,1530	SANTA CATARINA	53,65	540,31	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300096.0005	BANCO VENEZIA 1900 MM CT CZ VERNIZ	846,3235	11,0000	9309,56	0,00	65,17	0,00	1124,97	591,36	128,39	0,00	PRODUTOS DE CONCRETO	BANCO	VENEZIA	MOBILIARIO URBANO	206,8000	0,000000	0,0000	207,6771	SANTA CATARINA	46,54	468,74	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300110.0004	BANCO STONE G CT CZ VERNIZ	3070,4080	2,0000	6140,82	0,00	42,99	0,00	742,06	390,07	84,69	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	290,3000	0,000000	0,0000	1158,6360	SANTA CATARINA	30,70	309,19	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300125.0003	BANCO STONE M CT CZ VERNIZ	2653,8490	2,0000	5307,70	0,00	37,15	0,00	641,38	337,15	73,20	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	233,7400	0,000000	0,0000	869,8750	SANTA CATARINA	26,53	267,24	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300120.0010	LIXEIRA DOHA COM TAMPA CORTEIN CT CZ VERNIZ	1550,3345	14,0000	21704,68	0,00	151,93	0,00	2622,79	1378,72	299,33	0,00	PRODUTOS DE CONCRETO	LIXEIRA	DOHA	MOBILIARIO URBANO	137,5600	0,000000	0,0000	586,6178	SANTA CATARINA	108,52	1092,83	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	100253.0009	BICICLETARIO SPYRA CL B ACO CORTEIN	3210,8065	4,0000	12843,23	0,00	89,90	0,00	1629,57	807,47	175,31	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	179,9600	0,000000	0,0000	676,0676	SANTA CATARINA	64,21	678,99	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300205.0001	BANCO SARAH A SMARTBEAM CT CZ VERNIZ	6976,9400	4,0000	27907,76	0,00	195,36	0,00	3372,37	1772,74	384,87	0,00	PRODUTOS DE CONCRETO	BANCO	SARAH	MOBILIARIO URBANO	161,7600	0,000000	0,0000	339,5326	SANTA CATARINA	139,53	1405,16	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	100034.0056	LIXEIRA SPENCER ACO CORTEIN ACO CORTEIN	1121,3510	6,0000	6728,11	0,00	47,10	0,00	853,68	423,00	91,84	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	0,0000	0,000000	0,0000	720,6700	SANTA CATARINA	33,64	355,70	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7390	1612	TERRAZA SANTA HELENA SPE LTDA	300010.0023	BANCO SARAH CT CZ VERNIZ	1270,7200	7,0000	8895,04	0,00	62,27	0,00	1074,88	565,03	122,67	0,00	PRODUTOS DE CONCRETO	BANCO	SARAH	MOBILIARIO URBANO	162,2100	0,000000	0,0000	408,4009	SANTA CATARINA	44,47	447,87	17/10/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	17/10/2025	VENDEDOR INTERNO - 3	1
