Data de emissão	Nota	Cliente	Razão Social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família	Linha	Custo MO	Custo Revenda	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF DEST	Data do Pedido	Grupo de clientes	Família de clientes	Data de cad. clie.	Representante - Razão social (Representante)
23/02/2026	94564	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	600130.0006	FLOREIRA RONDEL B - 1000 BRANCO R9010	2248,2653	7,0000	15737,86	0,00	0,00	0,00	1101,65	1112,35	241,50	0,00	MOBILIARIO URBANO	FLOREIRA	RONDEL	MOBILIARIO URBANO	190,1320	0,000000	257,2250	473,4544	DISTRITO FEDERAL	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
23/02/2026	94564	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	600415.0015	MESA CUBIK F AZ 5021 FM AZ 5021 FM CZ URANIO	1105,2547	18,0000	19894,58	0,00	0,00	0,00	1392,62	1406,15	305,28	0,00	MOBILIARIO URBANO	MESA	CUBIK	MOBILIARIO URBANO	67,8572	0,000000	183,4100	260,5739	DISTRITO FEDERAL	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
23/02/2026	94564	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	600129.0012	FLOREIRA RONDEL A - 817 BR 9010 FM	1619,5358	2,0000	3239,07	0,00	0,00	0,00	226,73	228,94	49,70	0,00	MOBILIARIO URBANO	FLOREIRA	RONDEL	MOBILIARIO URBANO	183,3179	0,000000	282,2250	341,2740	DISTRITO FEDERAL	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
23/02/2026	94560	5734	METALCO DO BRASIL LTDA	600208.0006	LIXEIRA BRAVO ECONOMICA DUPLA (100056) PR 9005 FM PR 9005 FM PR 9005 F	546,6674	29,0000	15853,35	0,00	0,00	0,00	1902,42	1060,27	230,19	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	123,2016	0,000000	162,3232	127,5383	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/02/2026	94557	5734	METALCO DO BRASIL LTDA	600207.0007	LIXEIRA BRAVO ECONOMICA SIMPLES (100055) GR R7016 FOSC MICR	559,8570	20,0000	11197,14	0,00	0,00	0,00	1343,67	748,86	162,58	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	69,6048	0,000000	107,4816	75,6371	RIO GRANDE DO SUL	0,00	0,00	20/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/02/2026	94565	7155	DOLARAME CONSULTORIA E RESEARCH LTDA	400926	COLUNA A GAS HAWORTH P/ ZODY  (8760-0108)	0,0100	51,0000	0,51	0,00	0,00	0,00	0,06	0,03	0,01	0,00	OUTROS	OUTROS	HAWORTH	OUTROS	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	28/01/2026	SUDESTE		28/01/2026	VENDEDOR INTERNO - 4
23/02/2026	94565	7155	DOLARAME CONSULTORIA E RESEARCH LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	1899,0600	51,0000	96852,06	0,00	0,00	0,00	11999,97	6448,76	1400,06	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	28/01/2026	SUDESTE		28/01/2026	VENDEDOR INTERNO - 4
24/02/2026	94576	5734	METALCO DO BRASIL LTDA	600232.0008	BANCO IDEA L 2M S/ENCOSTO (200014) GR 7016 FM MAD REFL CASTA DECK	3943,9000	20,0000	78878,00	0,00	0,00	0,00	9465,46	5275,35	1145,31	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	172,2014	0,000000	537,0102	937,4112	RIO GRANDE DO SUL	0,00	0,00	06/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/02/2026	94577	5734	METALCO DO BRASIL LTDA	600187.0032	LIXEIRA SPENCER (100034) ACO CORTEIN ACO CORTEIN	818,9440	2,0000	1637,89	0,00	0,00	0,00	196,55	109,54	23,78	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	151,8544	0,000000	116,0950	148,6952	RIO GRANDE DO SUL	0,00	0,00	23/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/02/2026	94576	5734	METALCO DO BRASIL LTDA	600214.0002	LIXEIRA SPENCER RETANGULAR (100158) BG 1013 FM	781,8900	45,0000	35185,05	0,00	0,00	0,00	4222,25	2353,17	510,89	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	127,0581	0,000000	90,3662	176,4589	RIO GRANDE DO SUL	0,00	0,00	06/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/02/2026	94570	5734	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	5,6384	2,0000	11,28	0,00	0,00	0,00	1,35	0,75	0,16	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,9490	0,000000	0,0000	1,2169	RIO GRANDE DO SUL	0,00	0,00	10/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94584	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600034.0035	BANCO LENA WB D - 1800 BG R1013 FOSC MICR MAD REFL CASTA DECK	1404,9935	1,0000	1404,99	0,00	0,00	0,00	98,35	99,30	21,56	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	PERNAMBUCO	0,00	0,00	05/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
25/02/2026	94584	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600009.0028	BANCO BOJON WB BG 1013 FM MAD REFL CASTA DECK	1817,4856	1,0000	1817,49	0,00	0,00	0,00	127,22	128,46	27,89	0,00	MOBILIARIO URBANO	BANCO	BOJON	MOBILIARIO URBANO	312,2406	0,000000	130,0755	351,3889	PERNAMBUCO	0,00	0,00	05/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
25/02/2026	94587	5734	METALCO DO BRASIL LTDA	600233.0005	BANCO IDEA L 1800MM C/ENCOSTO (200015) PR 9005 FM MAD REFL CASTA DECK	2132,9763	4,0000	8531,91	0,00	0,00	0,00	1023,84	570,61	123,88	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	222,9874	0,000000	570,8127	1019,4161	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94589	5734	METALCO DO BRASIL LTDA	501942	BICICLETARIO DF INOX ESCOVADO (CONJUNTO COM 3)	1221,5379	100,0000	122153,79	0,00	0,00	0,00	14658,61	8169,63	1773,67	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	33,0000	0,000000	285,8625	638,7741	RIO GRANDE DO SUL	0,00	0,00	08/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94589	5734	METALCO DO BRASIL LTDA	501850	BICICLETARIO DF INOX ESCOVADO (CONJUNTO COM 3)	1170,8292	40,0000	46833,17	0,00	0,00	0,00	5620,04	3132,20	680,02	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	33,0000	0,000000	285,8625	598,8409	RIO GRANDE DO SUL	0,00	0,00	08/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94586	5734	METALCO DO BRASIL LTDA	600181.0006	BICICLETARIO BIKE (100024) PT 9006 FM	1071,5424	1,0000	1071,54	0,00	0,00	0,00	128,59	71,66	15,56	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	128,4021	0,000000	178,4100	210,5450	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94587	5734	METALCO DO BRASIL LTDA	600217.0003	LIXEIRA BOX WOOD 100 L (100190) PR 9005 FM MAD REFL CASTA DECK	1056,8147	3,0000	3170,44	0,00	0,00	0,00	380,46	212,04	46,03	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	194,8177	0,000000	344,7830	288,7749	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94587	5734	METALCO DO BRASIL LTDA	501487	ALCA FLOREIRA CLASSICA MODELO 1 E-COAT	17,1377	12,0000	205,65	0,00	0,00	0,00	24,68	13,75	2,99	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	6,8626	0,000000	1,7000	4,7064	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94587	5734	METALCO DO BRASIL LTDA	501718.0001	ASSENTO BANCO DOLOMITI 1800 (904298) MAD REFL CASTA DECK	290,3333	11,0000	3193,67	0,00	0,00	0,00	383,24	213,59	46,37	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	52,3600	0,000000	35,9128	135,8293	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94587	5734	METALCO DO BRASIL LTDA	501719.0001	ENCOSTO BANCO DOLOMITI 1800 (904297) MAD REFL CASTA DECK	189,4955	11,0000	2084,45	0,00	0,00	0,00	250,14	139,41	30,27	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	38,8200	0,000000	21,3418	86,3546	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94580	5734	METALCO DO BRASIL LTDA	502025	CJ. SOLDADO LUVA+BUCHA ADAPTACAO JOY 402 POLIDO	94,0500	16,0000	1504,80	0,00	0,00	0,00	180,58	100,64	21,85	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	9,5130	0,000000	134,6094	128,8925	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94588	5734	METALCO DO BRASIL LTDA	502032.0001	LISTAO MADEIRA 135 X 30 X 1800 MM PINT. MAD REFL CASTA DECK	112,9783	6,0000	677,87	0,00	0,00	0,00	81,35	45,34	9,84	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	8,0200	0,000000	8,1618	38,1794	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94588	5734	METALCO DO BRASIL LTDA	502031.0001	LISTAO MAD ACABAMENTO 65 X 65 X 1800 MM R20 PINT MAD REFL CASTA DECK	105,7038	10,0000	1057,04	0,00	0,00	0,00	126,85	70,69	15,35	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	8,0200	0,000000	7,5467	35,3022	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94588	5734	METALCO DO BRASIL LTDA	500379.0013	KIT P/ REPARO EM SPRAY GR R7016 FOSC MICR LIXA G-220	185,6476	1,0000	185,65	0,00	0,00	0,00	22,28	12,42	2,70	0,00	OUTROS	OUTROS	OUTROS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	96,8919	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94580	5734	METALCO DO BRASIL LTDA	908233	PARAFUSO INOX ABL SXT INT M10 X 25 NT (900307)	1,5000	64,0000	96,00	0,00	0,00	0,00	11,52	6,42	1,39	0,00	FERRAGENS	PARAFUSOS	METALCO	METALCO	0,0000	1,703500	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/02/2026	94583	7147	CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E	600275.0006	BANCO LENA WA - 1200 GR R7016 FOSC MICR MAD REFL CASTA DECK LISO	2383,1705	2,0000	4766,34	0,00	0,00	0,00	590,55	317,36	68,90	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	144,5975	0,000000	120,1212	280,4073	SAO PAULO	23,83	0,00	16/01/2026	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	16/01/2026	VENDEDOR INTERNO - 3
26/02/2026	94614	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600034.0040	BANCO LENA WB D - 1800 GR R7016 FOSC MICR MAD REFL CASTA DECK	1404,9935	12,0000	16859,92	0,00	0,00	0,00	1180,19	1191,66	258,72	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	PERNAMBUCO	0,00	0,00	14/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
26/02/2026	94600	2063	SERVICO SOCIAL DO COMERCIO - SESC	200031.0313	CADEIRA TORINO FIXA 4 PES S/B PR 9005 FM CP AZ 1098	709,9273	6,0000	4259,56	0,00	0,00	0,00	527,76	252,48	54,81	0,00	MOBILIARIO CORPORATIVO	CADEIRA	TORINO	CORPORATIVO	61,1832	0,000000	18,6000	147,5511	PARANA	425,95	409,75	14/01/2026	CONSUMIDOR FINAL	EMPRESAS DE ECONOMIA MISTA	14/11/2016	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
26/02/2026	94600	2063	SERVICO SOCIAL DO COMERCIO - SESC	200030.1065	CADEIRA TORINO BAIXA SINCRON I S/B CAIXA PR SPT CP AZ 1098	1149,6368	2,0000	2299,27	0,00	0,00	0,00	284,88	136,28	29,59	0,00	MOBILIARIO CORPORATIVO	CADEIRA	TORINO	CORPORATIVO	73,9269	0,000000	11,3068	306,4967	PARANA	229,92	221,18	14/01/2026	CONSUMIDOR FINAL	EMPRESAS DE ECONOMIA MISTA	14/11/2016	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
26/02/2026	94600	2063	SERVICO SOCIAL DO COMERCIO - SESC	200030.1096	CADEIRA TORINO BAIXA SINCRON I SLIM PU B620 NY NY D50MM CP AZ 1098	973,3656	13,0000	12653,75	0,00	0,00	0,00	1567,80	750,02	162,83	0,00	MOBILIARIO CORPORATIVO	CADEIRA	TORINO	CORPORATIVO	44,0648	0,000000	5,3068	277,6670	PARANA	1265,37	1217,24	14/01/2026	CONSUMIDOR FINAL	EMPRESAS DE ECONOMIA MISTA	14/11/2016	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
26/02/2026	94600	2063	SERVICO SOCIAL DO COMERCIO - SESC	200030.1044	CADEIRA TORINO BAIXA SINCRON I S/B B620 NY NY D50MM CP PR 1011	850,3631	9,0000	7653,27	0,00	0,00	0,00	948,24	453,63	98,49	0,00	MOBILIARIO CORPORATIVO	CADEIRA	TORINO	CORPORATIVO	44,0648	0,000000	5,3068	228,0989	PARANA	765,32	736,21	14/01/2026	CONSUMIDOR FINAL	EMPRESAS DE ECONOMIA MISTA	14/11/2016	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
26/02/2026	94604	1943	SITMED EQUIPAMENTOS MEDICOS LTDA	100328.0013	APOIO PLASTICO PARLA PRETO-01	15,5672	1050,0000	16345,56	0,00	0,00	0,00	1961,49	1093,19	237,34	0,00	OUTROS	OUTROS	PARLA	VERSATIL	1,7668	0,000000	0,0000	4,0895	RIO GRANDE DO SUL	81,72	0,00	05/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	11/08/2016	VENDEDOR INTERNO - 3
26/02/2026	94596	7146	BBS LTDA	600128.0019	MESA WAVE W LA 2004 FM MAD NOB CASTA DECK	9061,7297	2,0000	18123,46	0,00	0,00	0,00	1332,07	1276,15	277,06	0,00	MOBILIARIO URBANO	MESA	WAVE	MOBILIARIO URBANO	199,6749	0,000000	653,6000	1508,3254	PIAUI	90,61	0,00	16/01/2026	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	16/01/2026	VENDEDOR INTERNO - 5
02/03/2026	94624	7095	NOBREGA ARQUITETURA LTDA	700453	CATALOGO MY CITY 2025	21,2300	12,0000	254,76	0,00	0,00	0,00	17,83	18,01	3,91	0,00	MATERIAL USO E CONSUMO	OUTROS	ADMINISTRATIVO	ITENS DE COMPRAS	0,0000	27,497250	0,0000	0,0000	CEARA	0,00	0,00	24/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO GOLD	30/10/2025	NOBREGA ARQUITETURA LTDA
02/03/2026	94624	7095	NOBREGA ARQUITETURA LTDA	700607	CATALOGO METALCO 2025	31,8500	12,0000	382,20	0,00	0,00	0,00	26,75	27,01	5,86	0,00	MATERIAL USO E CONSUMO	OUTROS	ADMINISTRATIVO	ITENS DE COMPRAS	0,0000	0,000000	0,0000	0,0000	CEARA	0,00	0,00	24/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO GOLD	30/10/2025	NOBREGA ARQUITETURA LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600101.0037	BANCO LENA S - CURVO 45 GRAUS VD 6027 FM VD 6027 FM	4008,0484	4,0000	16032,19	0,00	0,00	0,00	1986,39	1067,48	231,76	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	243,2738	0,000000	450,6000	407,7859	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600034.0039	BANCO LENA WB D - 1800 VD R6027 FOSC MICR MAD REFL CASTA DECK	2567,2154	2,0000	5134,43	0,00	0,00	0,00	636,16	341,87	74,22	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600034.0038	BANCO LENA WB D - 1800 LL R4005 FOSC MICR MAD REFL CASTA DECK	2567,2154	4,0000	10268,86	0,00	0,00	0,00	1272,31	683,74	148,44	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600101.0036	BANCO LENA S - CURVO 45 GRAUS LL 4005 FM LL 4005 FM	4008,0484	4,0000	16032,19	0,00	0,00	0,00	1986,39	1067,48	231,76	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	243,2738	0,000000	450,6000	407,7859	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600102.0019	BANCO LENA WC - 1800 VD 6027 FM MAD REFL CASTA DECK LISO	3471,8644	23,0000	79852,88	0,00	0,00	0,00	9893,77	5316,89	1154,33	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	147,4199	0,000000	216,4811	457,4516	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600102.0018	BANCO LENA WC - 1800 LL 4005 FM MAD REFL CASTA DECK LISO	3471,8644	38,0000	131930,85	0,00	0,00	0,00	16346,23	8784,43	1907,15	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	147,4199	0,000000	216,4811	457,4516	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94621	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600030.0015	MESA CAMILLA - WE 1860 VD R6027 FOSC MICR MAD REFL CASTA DECK	3442,2276	36,0000	123920,19	0,00	0,00	0,00	15353,71	8251,05	1791,35	0,00	MOBILIARIO URBANO	MESA	CAMILLA	MOBILIARIO URBANO	246,4124	0,000000	245,2198	427,8126	SAO PAULO	0,00	0,00	23/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
02/03/2026	94620	7166	CAPITAO ANTONIO ROSA INVESTIMENTOS SPE SA	600044.0056	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA CITY C/FILTRO	3707,8530	1,0000	3707,85	0,00	0,00	0,00	467,19	224,64	48,77	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	SAO PAULO	0,00	284,87	18/02/2026	SUDESTE	CONSTRUTORAS/INCORPORADORAS	18/02/2026	VENDEDOR INTERNO - 3
03/03/2026	94629	4908	OFFICE TIME MOVEIS DE ESCRITORIO LTDA	400485	LAMINA 6,35MM FACE/KATE/TORINO P/ENC REG C/MECANISMO MLK- PR C/ CAPA	65,9280	10,0000	659,28	0,00	0,00	0,00	79,11	44,09	9,57	0,00	OUTROS	OUTROS	OUTROS	OUTROS	10,0897	0,000000	5,3068	14,7271	RIO GRANDE DO SUL	3,29	0,00	26/02/2026	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	28/09/2021	VENDEDOR INTERNO - 3
03/03/2026	94629	4908	OFFICE TIME MOVEIS DE ESCRITORIO LTDA	400103	BASE NYLON JD-509-NY (JD700 NY)	136,5540	5,0000	682,77	0,00	0,00	0,00	81,93	45,66	9,91	0,00	OUTROS	OUTROS	OUTROS	OUTROS	4,4975	0,000000	0,0000	27,1856	RIO GRANDE DO SUL	3,41	0,00	26/02/2026	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	28/09/2021	VENDEDOR INTERNO - 3
03/03/2026	94629	4908	OFFICE TIME MOVEIS DE ESCRITORIO LTDA	400025	MECANISMO ERGOBACK TLM009L (SINCRON I)	156,9360	6,0000	941,62	0,00	0,00	0,00	113,00	62,98	13,67	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	57,5400	RIO GRANDE DO SUL	4,70	0,00	26/02/2026	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	28/09/2021	VENDEDOR INTERNO - 3
05/03/2026	94646	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	400532	APOIA BRACO REG ESQ SLIM PRETO WS-122 MONTADO (SLIM PU)	50,2014	1,0000	50,20	0,00	0,00	0,00	3,51	3,55	0,77	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	23,9580	PERNAMBUCO	0,00	0,00	02/03/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
05/03/2026	94646	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	400533	APOIA BRACO REG DIR SLIM PRETO WS-122 MONTADO (SLIM PU)	50,2014	1,0000	50,20	0,00	0,00	0,00	3,51	3,55	0,77	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	23,9580	PERNAMBUCO	0,00	0,00	02/03/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
05/03/2026	94647	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	2580,0000	3096,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
05/03/2026	94645	7148	VOKKAN PORTO BELO II URBANISMO SPE LTDA	501747.0004	AGILITY - RAMPA 15 VD R6027 FOSC MICR	3394,4393	2,0000	6788,88	0,00	0,00	0,00	855,40	423,86	92,02	0,00	OUTROS	OUTROS	AGILITY	ESPECIAL	155,7720	0,000000	394,2250	1385,3228	SANTA CATARINA	33,94	356,42	16/01/2026	SUL	CONSTRUTORAS/INCORPORADORAS	16/01/2026	VENDEDOR INTERNO - 3
